date,value
20.06.11,17.50
19.06.11,17.50
18.06.11,16.90
17.06.11,15.70
16.06.11,17.00
15.06.11,19.50
14.06.11,19.30
13.06.11,19.80
12.06.11,18.50
11.06.11,14.60
10.06.11,24.00
09.06.11,28.90
08.06.11,29.60
07.06.11,23.90
06.06.11,18.50
05.06.11,16.70
04.06.11,18.90
03.06.11,14.30
02.06.11,10.60
01.06.11,9.60
31.05.11,8.70
30.05.11,8.80
29.05.11,8.40
28.05.11,8.30
27.05.11,8.50
26.05.11,8.80
25.05.11,8.40
24.05.11,7.40
23.05.11,7.20
22.05.11,6.70
21.05.11,6.10
20.05.11,5.60
19.05.11,6.80
18.05.11,6.90
17.05.11,7.20
16.05.11,8.00
15.05.11,7.00
14.05.11,7.20
13.05.11,8.20
12.05.11,6.30
11.05.11,5.50
10.05.11,5.80
09.05.11,3.80
08.05.11,3.90
07.05.11,3.60
06.05.11,3.50
05.05.11,3.30
04.05.11,3.40
03.05.11,3.40
02.05.11,3.20
01.05.11,3.00
30.04.11,3.50
29.04.11,2.90
28.04.11,2.20
27.04.11,1.90
26.04.11,1.80
25.04.11,1.60
24.04.11,1.60
23.04.11,1.70
22.04.11,1.40
21.04.11,1.20
20.04.11,1.10
19.04.11,1.20
18.04.11,1.20
17.04.11,1.10
16.04.11,1.00
15.04.11,1.00
14.04.11,1.00
13.04.11,0.90
12.04.11,0.90
11.04.11,0.80
10.04.11,0.70
09.04.11,0.70
08.04.11,0.80
07.04.11,0.80
06.04.11,0.70
05.04.11,0.70
04.04.11,0.70
03.04.11,0.80
02.04.11,0.80
01.04.11,0.80
31.03.11,0.80
30.03.11,0.80
29.03.11,0.80
28.03.11,0.80
27.03.11,0.80
26.03.11,0.90
25.03.11,0.90
24.03.11,0.90
23.03.11,0.80
22.03.11,0.80
21.03.11,0.80
20.03.11,0.70
19.03.11,0.80
18.03.11,0.80
17.03.11,0.80
16.03.11,0.90
15.03.11,0.90
14.03.11,0.90
13.03.11,0.90
12.03.11,0.90
11.03.11,0.90
10.03.11,0.90
09.03.11,0.90
08.03.11,0.90
07.03.11,0.90
06.03.11,0.90
05.03.11,0.90
04.03.11,0.90
03.03.11,0.90
02.03.11,0.90
01.03.11,0.90
28.02.11,0.90
27.02.11,0.90
26.02.11,1.00
25.02.11,0.90
24.02.11,1.00
23.02.11,0.90
22.02.11,0.90
21.02.11,0.80
20.02.11,0.90
19.02.11,0.90
18.02.11,0.90
17.02.11,1.00
16.02.11,1.00
15.02.11,1.00
14.02.11,1.10
13.02.11,1.00
12.02.11,1.10
11.02.11,1.10
10.02.11,1.00
09.02.11,1.10
08.02.11,0.90
07.02.11,0.90
06.02.11,0.90
05.02.11,0.90
04.02.11,0.80
03.02.11,0.70
02.02.11,0.70
01.02.11,0.70
31.01.11,0.50
30.01.11,0.50
29.01.11,0.40
28.01.11,0.40
27.01.11,0.40
26.01.11,0.40
25.01.11,0.40
24.01.11,0.40
23.01.11,0.40
22.01.11,0.40
21.01.11,0.40
20.01.11,0.40
19.01.11,0.30
18.01.11,0.30
17.01.11,0.30
16.01.11,0.40
15.01.11,0.40
14.01.11,0.40
13.01.11,0.30
12.01.11,0.30
11.01.11,0.30
10.01.11,0.30
09.01.11,0.30
08.01.11,0.30
07.01.11,0.30
06.01.11,0.30
05.01.11,0.30
04.01.11,0.30
03.01.11,0.30
02.01.11,0.30
01.01.11,0.30
31.12.10,0.30
30.12.10,0.30
29.12.10,0.30
28.12.10,0.30
27.12.10,0.30
26.12.10,0.30
25.12.10,0.20
24.12.10,0.20
23.12.10,0.30
22.12.10,0.30
21.12.10,0.20
20.12.10,0.30
19.12.10,0.20
18.12.10,0.20
17.12.10,0.20
16.12.10,0.30
15.12.10,0.20
14.12.10,0.20
13.12.10,0.20
12.12.10,0.20
11.12.10,0.20
10.12.10,0.20
09.12.10,0.20
08.12.10,0.20
07.12.10,0.20
06.12.10,0.20
05.12.10,0.20
04.12.10,0.20
03.12.10,0.30
02.12.10,0.30
01.12.10,0.20
30.11.10,0.20
29.11.10,0.20
28.11.10,0.30
27.11.10,0.30
26.11.10,0.30
25.11.10,0.30
24.11.10,0.30
23.11.10,0.30
22.11.10,0.30
21.11.10,0.30
20.11.10,0.30
19.11.10,0.30
18.11.10,0.30
17.11.10,0.20
16.11.10,0.20
15.11.10,0.30
14.11.10,0.30
13.11.10,0.30
12.11.10,0.30
11.11.10,0.20
10.11.10,0.20
09.11.10,0.20
08.11.10,0.20
07.11.10,0.30
06.11.10,0.40
05.11.10,0.30
04.11.10,0.20
03.11.10,0.20
02.11.10,0.20
01.11.10,0.20
31.10.10,0.20
30.10.10,0.20
29.10.10,0.20
28.10.10,0.20
27.10.10,0.20
26.10.10,0.20
25.10.10,0.10
24.10.10,0.10
23.10.10,0.10
22.10.10,0.10
21.10.10,0.10
20.10.10,0.10
19.10.10,0.10
18.10.10,0.10
17.10.10,0.10
16.10.10,0.10
15.10.10,0.10
14.10.10,0.10
13.10.10,0.10
12.10.10,0.10
11.10.10,0.10
10.10.10,0.10
09.10.10,0.10
08.10.10,0.10
07.10.10,0.10
06.10.10,0.10
05.10.10,0.10
04.10.10,0.10
03.10.10,0.10
02.10.10,0.10
01.10.10,0.10
30.09.10,0.10
29.09.10,0.10
28.09.10,0.10
27.09.10,0.10
26.09.10,0.10
25.09.10,0.10
24.09.10,0.10
23.09.10,0.10
22.09.10,0.10
21.09.10,0.10
20.09.10,0.10
19.09.10,0.10
18.09.10,0.10
17.09.10,0.10
16.09.10,0.10
15.09.10,0.10
14.09.10,0.10
13.09.10,0.10
12.09.10,0.10
11.09.10,0.10
10.09.10,0.10
09.09.10,0.10
08.09.10,0.10
07.09.10,0.10
06.09.10,0.10
05.09.10,0.10
04.09.10,0.10
03.09.10,0.10
02.09.10,0.10
01.09.10,0.10
31.08.10,0.10
30.08.10,0.10
29.08.10,0.10
28.08.10,0.10
27.08.10,0.10
26.08.10,0.10
25.08.10,0.10
24.08.10,0.10
23.08.10,0.10
22.08.10,0.10
21.08.10,0.10
20.08.10,0.10
19.08.10,0.10
18.08.10,0.10
17.08.10,0.10
16.08.10,0.10
15.08.10,0.10
14.08.10,0.10
13.08.10,0.10
12.08.10,0.10
11.08.10,0.10
10.08.10,0.10
09.08.10,0.10
08.08.10,0.10
07.08.10,0.10
06.08.10,0.10
05.08.10,0.10
04.08.10,0.10
03.08.10,0.10
02.08.10,0.10
01.08.10,0.10
31.07.10,0.10
30.07.10,0.10
29.07.10,0.10
28.07.10,0.10
27.07.10,0.10
26.07.10,0.10
25.07.10,0.10
24.07.10,0.10
23.07.10,0.10
22.07.10,0.10
21.07.10,0.10
20.07.10,0.10
19.07.10,0.10
18.07.10,0.10
