date,value
2012-07-13,Jul.70
2012-07-12,Jul.80
2012-07-11,Jul.20
2012-07-10,Jul.20
2012-07-09,7.00
2012-07-08,Jun.80
2012-07-07,Jun.80
2012-07-06,Jun.70
2012-07-05,Jun.70
2012-07-04,Jun.50
2012-07-03,Jun.40
2012-07-02,Jun.80
2012-07-01,Jun.60
2012-06-30,Jun.70
2012-06-29,Jun.70
2012-06-28,Jun.60
2012-06-27,Jun.70
2012-06-26,Jun.40
2012-06-25,Jun.30
2012-06-24,Jun.30
2012-06-23,Jun.40
2012-06-22,Jun.60
2012-06-21,Jun.70
2012-06-20,Jun.70
2012-06-19,Jun.50
2012-06-18,Jun.30
2012-06-17,Jun.20
2012-06-16,Jun.40
2012-06-15,Jun.50
2012-06-14,Mai.90
2012-06-13,Mai.90
2012-06-12,Mai.70
2012-06-11,Mai.60
2012-06-10,Mai.50
2012-06-09,Mai.60
2012-06-08,Mai.60
2012-06-07,Mai.60
2012-06-06,Mai.50
2012-06-05,Mai.40
2012-06-04,Mai.30
2012-06-03,Mai.20
2012-06-02,Mai.30
2012-06-01,Mai.30
2012-05-31,Mai.20
2012-05-30,05.Okt
2012-05-29,Mai.20
2012-05-28,05.Okt
2012-05-27,05.Okt
2012-05-26,05.Okt
2012-05-25,Mai.20
2012-05-24,05.Okt
2012-05-23,05.Okt
2012-05-22,05.Okt
2012-05-21,05.Okt
2012-05-20,05.Okt
2012-05-19,05.Okt
2012-05-18,05.Okt
2012-05-17,05.Okt
2012-05-16,05.Okt
2012-05-15,5.00
2012-05-14,5.00
2012-05-13,Apr.90
2012-05-12,Apr.90
2012-05-11,5.00
2012-05-10,Apr.80
2012-05-09,5.00
2012-05-08,05.Okt
2012-05-07,05.Okt
2012-05-06,05.Okt
2012-05-05,05.Okt
2012-05-04,05.Okt
2012-05-03,05.Okt
2012-05-02,05.Okt
2012-05-01,5.00
2012-04-30,Apr.90
2012-04-29,Apr.90
2012-04-28,5.00
2012-04-27,05.Okt
2012-04-26,05.Okt
2012-04-25,05.Okt
2012-04-24,05.Okt
2012-04-23,5.00
2012-04-22,Mai.20
2012-04-21,Mai.30
2012-04-20,Mai.30
2012-04-19,05.Okt
2012-04-18,05.Okt
2012-04-17,5.00
2012-04-16,Apr.90
2012-04-15,5.00
2012-04-14,5.00
2012-04-13,Apr.90
2012-04-12,Apr.90
2012-04-11,Apr.90
2012-04-10,Apr.80
2012-04-09,Apr.90
2012-04-08,Apr.80
2012-04-07,Apr.70
2012-04-06,Apr.90
2012-04-05,Apr.90
2012-04-04,Apr.90
2012-04-03,Apr.90
2012-04-02,5.00
2012-04-01,Apr.80
2012-03-31,Apr.90
2012-03-30,Apr.90
2012-03-29,Apr.80
2012-03-28,Apr.80
2012-03-27,Apr.80
2012-03-26,Apr.60
2012-03-25,Apr.60
2012-03-24,Apr.70
2012-03-23,Apr.70
2012-03-22,Apr.70
2012-03-21,Apr.80
2012-03-20,Apr.80
2012-03-19,Apr.70
2012-03-18,Mai.30
2012-03-17,Mai.20
2012-03-16,Mai.30
2012-03-15,Mai.30
2012-03-14,Mai.40
2012-03-13,Mai.30
2012-03-12,Apr.90
2012-03-11,Apr.90
2012-03-10,Apr.80
2012-03-09,Apr.90
2012-03-08,Apr.90
2012-03-07,Apr.90
2012-03-06,5.00
2012-03-05,5.00
2012-03-04,Apr.80
2012-03-03,Apr.60
2012-03-02,Apr.70
2012-03-01,Apr.90
2012-02-29,Apr.90
2012-02-28,Apr.90
2012-02-27,5.00
2012-02-26,Apr.90
2012-02-25,Apr.80
2012-02-24,5.00
2012-02-23,5.00
2012-02-22,Apr.40
2012-02-21,Apr.30
2012-02-20,Apr.40
2012-02-19,Apr.40
2012-02-18,Apr.20
2012-02-17,Apr.40
2012-02-16,Apr.30
2012-02-15,Apr.30
2012-02-14,Apr.50
2012-02-13,Mai.30
2012-02-12,Mai.50
2012-02-11,Mai.60
2012-02-10,Mai.90
2012-02-09,Mai.80
2012-02-08,Mai.60
2012-02-07,Mai.70
2012-02-06,Mai.40
2012-02-05,Mai.70
2012-02-04,Mai.90
2012-02-03,6.00
2012-02-02,06.Okt
2012-02-01,06.Okt
2012-01-31,Mai.50
2012-01-30,Mai.50
2012-01-29,Mai.40
2012-01-28,Mai.60
2012-01-27,Mai.30
2012-01-26,Mai.30
2012-01-25,Mai.80
2012-01-24,Jun.30
2012-01-23,Jun.40
2012-01-22,Jun.30
2012-01-21,Jun.20
2012-01-20,Jun.50
2012-01-19,Jun.40
2012-01-18,Mai.90
2012-01-17,Mai.60
2012-01-16,Jun.70
2012-01-15,7.00
2012-01-14,Jun.80
2012-01-13,Jun.40
2012-01-12,Jun.80
2012-01-11,Jun.90
2012-01-10,Jun.40
2012-01-09,Jun.30
2012-01-08,07.Okt
2012-01-07,Jun.80
2012-01-06,Jun.70
2012-01-05,Jun.90
2012-01-04,Mai.60
2012-01-03,Apr.90
2012-01-02,Mai.20
2012-01-01,Mai.30
2011-12-31,Apr.70
2011-12-30,Apr.30
2011-12-29,Apr.20
2011-12-28,Apr.20
2011-12-27,04.Okt
2011-12-26,4.00
2011-12-25,Apr.20
2011-12-24,Mär.90
2011-12-23,4.00
2011-12-22,Mär.90
2011-12-21,Mär.90
2011-12-20,4.00
2011-12-19,Mär.50
2011-12-18,Mär.20
2011-12-17,Mär.20
2011-12-16,Mär.20
2011-12-15,Mär.20
2011-12-14,Mär.20
2011-12-13,Mär.30
2011-12-12,03.Okt
2011-12-11,Mär.30
2011-12-10,3.00
2011-12-09,3.00
2011-12-08,3.00
2011-12-07,3.00
2011-12-06,3.00
2011-12-05,Feb.90
2011-12-04,Feb.80
2011-12-03,Feb.80
2011-12-02,03.Okt
2011-12-01,03.Okt
2011-11-30,3.00
2011-11-29,Feb.80
2011-11-28,Feb.50
2011-11-27,Feb.50
2011-11-26,Feb.50
2011-11-25,Feb.50
2011-11-24,Feb.40
2011-11-23,Feb.30
2011-11-22,Feb.30
2011-11-21,Feb.30
2011-11-20,Feb.20
2011-11-19,Feb.20
2011-11-18,2.00
2011-11-17,Feb.30
2011-11-16,Feb.60
2011-11-15,Feb.30
2011-11-14,Feb.20
2011-11-13,3.00
2011-11-12,3.00
2011-11-11,03.Okt
2011-11-10,Feb.80
2011-11-09,3.00
2011-11-08,3.00
2011-11-07,3.00
2011-11-06,3.00
2011-11-05,3.00
2011-11-04,03.Okt
2011-11-03,Mär.20
2011-11-02,Mär.30
2011-11-01,Mär.20
2011-10-31,Mär.30
2011-10-30,Mär.30
2011-10-29,Mär.60
2011-10-28,Mär.20
2011-10-27,3.00
2011-10-26,Feb.80
2011-10-25,Feb.80
2011-10-24,Feb.50
2011-10-23,Mär.20
2011-10-22,Mär.20
2011-10-21,Feb.60
2011-10-20,Feb.30
2011-10-19,Feb.30
2011-10-18,Feb.40
2011-10-17,Feb.60
2011-10-16,Mär.60
2011-10-15,Mär.80
2011-10-14,4.00
2011-10-13,04.Okt
2011-10-12,Apr.20
2011-10-11,Mär.90
2011-10-10,04.Okt
2011-10-09,04.Okt
2011-10-08,4.00
2011-10-07,Apr.30
2011-10-06,Apr.70
2011-10-05,Apr.90
2011-10-04,5.00
2011-10-03,5.00
2011-10-02,5.00
2011-10-01,5.00
2011-09-30,05.Okt
2011-09-29,Apr.80
2011-09-28,Apr.80
2011-09-27,Apr.90
2011-09-26,Apr.90
2011-09-25,Mai.30
2011-09-24,Mai.50
2011-09-23,Mai.60
2011-09-22,Mai.40
2011-09-21,Mai.60
2011-09-20,06.Okt
2011-09-19,Mai.50
2011-09-18,Mai.20
2011-09-17,Apr.80
2011-09-16,Apr.80
2011-09-15,Apr.80
2011-09-14,Mai.60
2011-09-13,Mai.80
2011-09-12,06.Okt
2011-09-11,Mai.90
2011-09-10,Apr.80
2011-09-09,5.00
2011-09-08,Jun.50
2011-09-07,Jul.20
2011-09-06,Jun.90
2011-09-05,Jul.60
2011-09-04,Aug.20
2011-09-03,Aug.50
2011-09-02,Aug.60
2011-09-01,Aug.20
2011-08-31,Aug.20
2011-08-30,Aug.80
2011-08-29,9.00
2011-08-28,09.Okt
2011-08-27,Aug.60
2011-08-26,Aug.20
2011-08-25,Sep.70
2011-08-24,Okt.90
2011-08-23,Okt.90
2011-08-22,Okt.90
2011-08-21,Nov.30
2011-08-20,Nov.40
2011-08-19,Nov.60
2011-08-18,Okt.80
2011-08-17,Okt.90
2011-08-16,11.00
2011-08-15,11.Okt
2011-08-14,Okt.80
2011-08-13,10.Okt
2011-08-12,Sep.50
2011-08-11,Sep.50
2011-08-10,10.00
2011-08-09,10.00
2011-08-08,Jul.80
2011-08-07,Jul.90
2011-08-06,Jun.60
2011-08-05,Sep.80
2011-08-04,Okt.80
2011-08-03,Sep.30
2011-08-02,12.Okt
2011-08-01,13.Okt
2011-07-31,13.40
2011-07-30,13.50
2011-07-29,13.50
2011-07-28,13.50
2011-07-27,13.90
2011-07-26,13.90
2011-07-25,14.Okt
2011-07-24,14.00
2011-07-23,13.70
2011-07-22,13.70
2011-07-21,13.60
2011-07-20,13.70
2011-07-19,13.90
2011-07-18,13.50
2011-07-17,13.20
2011-07-16,13.70
2011-07-15,13.80
2011-07-14,14.00
2011-07-13,13.90
2011-07-12,14.00
2011-07-11,14.20
2011-07-10,14.90
2011-07-09,14.40
2011-07-08,14.30
2011-07-07,14.80
2011-07-06,14.80
2011-07-05,Dez.90
2011-07-04,13.90
2011-07-03,15.40
2011-07-02,15.40
2011-07-01,15.40
2011-06-30,16.Okt
2011-06-29,16.90
2011-06-28,17.00
2011-06-27,16.80
2011-06-26,16.50
2011-06-25,17.50
2011-06-24,17.50
2011-06-23,17.50
2011-06-22,17.50
2011-06-21,17.50
2011-06-20,17.50
2011-06-19,17.50
2011-06-18,16.90
2011-06-17,15.70
2011-06-16,17.00
2011-06-15,19.50
2011-06-14,19.30
2011-06-13,19.80
2011-06-12,18.50
2011-06-11,14.60
2011-06-10,24.00
2011-06-09,28.90
2011-06-08,29.60
2011-06-07,23.90
2011-06-06,18.50
2011-06-05,16.70
2011-06-04,18.90
2011-06-03,14.30
2011-06-02,Okt.60
2011-06-01,Sep.60
2011-05-31,Aug.70
2011-05-30,Aug.80
2011-05-29,Aug.40
2011-05-28,Aug.30
2011-05-27,Aug.50
2011-05-26,Aug.80
2011-05-25,Aug.40
2011-05-24,Jul.40
2011-05-23,Jul.20
2011-05-22,Jun.70
2011-05-21,06.Okt
2011-05-20,Mai.60
2011-05-19,Jun.80
2011-05-18,Jun.90
2011-05-17,Jul.20
2011-05-16,8.00
2011-05-15,7.00
2011-05-14,Jul.20
2011-05-13,Aug.20
2011-05-12,Jun.30
2011-05-11,Mai.50
2011-05-10,Mai.80
2011-05-09,Mär.80
2011-05-08,Mär.90
2011-05-07,Mär.60
2011-05-06,Mär.50
2011-05-05,Mär.30
2011-05-04,Mär.40
2011-05-03,Mär.40
2011-05-02,Mär.20
2011-05-01,3.00
2011-04-30,Mär.50
2011-04-29,Feb.90
2011-04-28,Feb.20
2011-04-27,Jän.90
2011-04-26,Jän.80
2011-04-25,Jän.60
2011-04-24,Jän.60
2011-04-23,Jän.70
2011-04-22,Jän.40
2011-04-21,Jän.20
2011-04-20,01.Okt
2011-04-19,Jän.20
2011-04-18,Jän.20
2011-04-17,01.Okt
2011-04-16,1.00
2011-04-15,1.00
2011-04-14,1.00
2011-04-13,0.90
2011-04-12,0.90
2011-04-11,0.80
2011-04-10,0.70
2011-04-09,0.70
2011-04-08,0.80
2011-04-07,0.80
2011-04-06,0.70
2011-04-05,0.70
2011-04-04,0.70
2011-04-03,0.80
2011-04-02,0.80
2011-04-01,0.80
2011-03-31,0.80
2011-03-30,0.80
2011-03-29,0.80
2011-03-28,0.80
2011-03-27,0.80
2011-03-26,0.90
2011-03-25,0.90
2011-03-24,0.90
2011-03-23,0.80
2011-03-22,0.80
2011-03-21,0.80
2011-03-20,0.70
2011-03-19,0.80
2011-03-18,0.80
2011-03-17,0.80
2011-03-16,0.90
2011-03-15,0.90
2011-03-14,0.90
2011-03-13,0.90
2011-03-12,0.90
2011-03-11,0.90
2011-03-10,0.90
2011-03-09,0.90
2011-03-08,0.90
2011-03-07,0.90
2011-03-06,0.90
2011-03-05,0.90
2011-03-04,0.90
2011-03-03,0.90
2011-03-02,0.90
2011-03-01,0.90
2011-02-28,0.90
2011-02-27,0.90
2011-02-26,1.00
2011-02-25,0.90
2011-02-24,1.00
2011-02-23,0.90
2011-02-22,0.90
2011-02-21,0.80
2011-02-20,0.90
2011-02-19,0.90
2011-02-18,0.90
2011-02-17,1.00
2011-02-16,1.00
2011-02-15,1.00
2011-02-14,01.Okt
2011-02-13,1.00
2011-02-12,01.Okt
2011-02-11,01.Okt
2011-02-10,1.00
2011-02-09,01.Okt
2011-02-08,0.90
2011-02-07,0.90
2011-02-06,0.90
2011-02-05,0.90
2011-02-04,0.80
2011-02-03,0.70
2011-02-02,0.70
2011-02-01,0.70
2011-01-31,0.50
2011-01-30,0.50
2011-01-29,0.40
2011-01-28,0.40
2011-01-27,0.40
2011-01-26,0.40
2011-01-25,0.40
2011-01-24,0.40
2011-01-23,0.40
2011-01-22,0.40
2011-01-21,0.40
2011-01-20,0.40
2011-01-19,0.30
2011-01-18,0.30
2011-01-17,0.30
2011-01-16,0.40
2011-01-15,0.40
2011-01-14,0.40
2011-01-13,0.30
2011-01-12,0.30
2011-01-11,0.30
2011-01-10,0.30
2011-01-09,0.30
2011-01-08,0.30
2011-01-07,0.30
2011-01-06,0.30
2011-01-05,0.30
2011-01-04,0.30
2011-01-03,0.30
2011-01-02,0.30
2011-01-01,0.30
2010-12-31,0.30
2010-12-30,0.30
2010-12-29,0.30
2010-12-28,0.30
2010-12-27,0.30
2010-12-26,0.30
2010-12-25,0.20
2010-12-24,0.20
2010-12-23,0.30
2010-12-22,0.30
2010-12-21,0.20
2010-12-20,0.30
2010-12-19,0.20
2010-12-18,0.20
2010-12-17,0.20
2010-12-16,0.30
2010-12-15,0.20
2010-12-14,0.20
2010-12-13,0.20
2010-12-12,0.20
2010-12-11,0.20
2010-12-10,0.20
2010-12-09,0.20
2010-12-08,0.20
2010-12-07,0.20
2010-12-06,0.20
2010-12-05,0.20
2010-12-04,0.20
2010-12-03,0.30
2010-12-02,0.30
2010-12-01,0.20
2010-11-30,0.20
2010-11-29,0.20
2010-11-28,0.30
2010-11-27,0.30
2010-11-26,0.30
2010-11-25,0.30
2010-11-24,0.30
2010-11-23,0.30
2010-11-22,0.30
2010-11-21,0.30
2010-11-20,0.30
2010-11-19,0.30
2010-11-18,0.30
2010-11-17,0.20
2010-11-16,0.20
2010-11-15,0.30
2010-11-14,0.30
2010-11-13,0.30
2010-11-12,0.30
2010-11-11,0.20
2010-11-10,0.20
2010-11-09,0.20
2010-11-08,0.20
2010-11-07,0.30
2010-11-06,0.40
2010-11-05,0.30
2010-11-04,0.20
2010-11-03,0.20
2010-11-02,0.20
2010-11-01,0.20
2010-10-31,0.20
2010-10-30,0.20
2010-10-29,0.20
2010-10-28,0.20
2010-10-27,0.20
2010-10-26,0.20
2010-10-25,0.10
2010-10-24,0.10
2010-10-23,0.10
2010-10-22,0.10
2010-10-21,0.10
2010-10-20,0.10
2010-10-19,0.10
2010-10-18,0.10
2010-10-17,0.10
2010-10-16,0.10
2010-10-15,0.10
2010-10-14,0.10
2010-10-13,0.10
2010-10-12,0.10
2010-10-11,0.10
2010-10-10,0.10
2010-10-09,0.10
2010-10-08,0.10
2010-10-07,0.10
2010-10-06,0.10
2010-10-05,0.10
2010-10-04,0.10
2010-10-03,0.10
2010-10-02,0.10
2010-10-01,0.10
2010-09-30,0.10
2010-09-29,0.10
2010-09-28,0.10
2010-09-27,0.10
2010-09-26,0.10
2010-09-25,0.10
2010-09-24,0.10
2010-09-23,0.10
2010-09-22,0.10
2010-09-21,0.10
2010-09-20,0.10
2010-09-19,0.10
2010-09-18,0.10
2010-09-17,0.10
2010-09-16,0.10
2010-09-15,0.10
2010-09-14,0.10
2010-09-13,0.10
2010-09-12,0.10
2010-09-11,0.10
2010-09-10,0.10
2010-09-09,0.10
2010-09-08,0.10
2010-09-07,0.10
2010-09-06,0.10
2010-09-05,0.10
2010-09-04,0.10
2010-09-03,0.10
2010-09-02,0.10
2010-09-01,0.10
2010-08-31,0.10
2010-08-30,0.10
2010-08-29,0.10
2010-08-28,0.10
2010-08-27,0.10
2010-08-26,0.10
2010-08-25,0.10
2010-08-24,0.10
2010-08-23,0.10
2010-08-22,0.10
2010-08-21,0.10
2010-08-20,0.10
2010-08-19,0.10
2010-08-18,0.10
2010-08-17,0.10
2010-08-16,0.10
2010-08-15,0.10
2010-08-14,0.10
2010-08-13,0.10
2010-08-12,0.10
2010-08-11,0.10
2010-08-10,0.10
2010-08-09,0.10
2010-08-08,0.10
2010-08-07,0.10
2010-08-06,0.10
2010-08-05,0.10
2010-08-04,0.10
2010-08-03,0.10
2010-08-02,0.10
2010-08-01,0.10
2010-07-31,0.10
2010-07-30,0.10
2010-07-29,0.10
2010-07-28,0.10
2010-07-27,0.10
2010-07-26,0.10
2010-07-25,0.10
2010-07-24,0.10
2010-07-23,0.10
2010-07-22,0.10
2010-07-21,0.10
2010-07-20,0.10
2010-07-19,0.10
2010-07-18,0.10
